0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
,,,,,,Za,wrs Sta,ndard,Exten,sion,,,,
,0,00000,00110,1,,00,000,0,00,00,000,111,0011,WRS.NTO
,0,00000,01110,1,,00,000,0,00,00,000,111,0011,WRS.STO
